product_id_values,avg_review,main_categories,total_quantity_sold,Revenue_2016,Revenue_2017,Revenue_2018,product_lifecycle,sellers_inolved,transaction_value,total_customers_bought
P18900,5,"Construction tools ,arts & Others",1,0,0,76,only one year,1,84.3,1
P14205,5,Home & Furniture,1,0,68.09,0,only one year,1,84.33,1
P02258,5,Home & Furniture,1,0,0,75,only one year,1,84.34,1
P00207,5,"Sports, Toys & Leisure",1,0,0,64.99,only one year,1,84.36,1
P31969,4,"Construction tools ,arts & Others",1,0,0,57.7,only one year,1,84.4,1
P00781,1,Fashion & Accessories,1,0,0,69.9,only one year,1,84.48,1
P14257,5,"Sports, Toys & Leisure",1,0,58.8,0,only one year,1,84.49,1
P02775,4,Beauty & Personal Care,1,0,0,69.99,only one year,1,84.57,1
P14012,5,Home & Furniture,1,0,0,69,only one year,1,84.58,1
P19764,5,"Construction tools ,arts & Others",1,0,0,48.9,only one year,1,84.59,1
P07612,5,Home & Furniture,1,0,59.9,0,only one year,1,84.81,1
P15123,2,Home & Furniture,1,0,0,51.99,only one year,1,84.97,1
P11506,5,Home & Furniture,1,0,0,65,only one year,1,84.98,1
P30052,3,Electronics & Technology,1,0,0,70,only one year,1,85.03,1
P03780,5,Home & Furniture,1,0,0,64.9,only one year,1,85.08,1
P15070,5,Home & Furniture,1,0,0,64.9,only one year,1,85.08,1
P20466,4,Home & Furniture,1,0,0,64.9,only one year,1,85.08,1
P32562,2,Beauty & Personal Care,1,0,69.9,0,only one year,1,85.11,1
P01131,3,Home & Furniture,1,0,69.9,0,only one year,1,85.14,1
P21237,4,Fashion & Accessories,1,0,0,69.9,only one year,1,85.14,1
P23272,5,Electronics & Technology,1,0,69.9,0,only one year,1,85.14,1
P30125,5,Beauty & Personal Care,1,0,68.9,0,only one year,1,85.14,1
P30230,5,"Sports, Toys & Leisure",1,0,69.9,0,only one year,1,85.14,1
P07583,5,"Sports, Toys & Leisure",1,0,69.9,0,only one year,1,85.15,1
P25651,5,"Sports, Toys & Leisure",1,0,69.9,0,only one year,1,85.15,1
P19780,1,"Sports, Toys & Leisure",1,0,0,62,only one year,1,85.23,1
P08509,2,"Construction tools ,arts & Others",1,0,0,60,only one year,1,85.24,1
P21104,5,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,74.63,1
P29889,5,Electronics & Technology,1,0,0,59.9,only one year,1,74.63,1
P23991,5,Beauty & Personal Care,1,0,57.81,0,only one year,1,74.65,1
P12056,5,Beauty & Personal Care,1,0,38.99,0,only one year,1,74.66,1
P04269,3,Home & Furniture,1,59.9,0,0,only one year,1,74.73,1
P31586,5,Electronics & Technology,1,0,0,55.15,only one year,1,74.73,1
P07644,3,Home & Furniture,1,0,55,0,only one year,1,74.88,1
P02126,4,Home & Furniture,1,0,59.8,0,only one year,1,74.97,1
P24560,5,Fashion & Accessories,1,0,59.9,0,only one year,1,75.03,1
P28029,5,Home & Furniture,1,0,59.9,0,only one year,1,75.05,1
P31388,1,Electronics & Technology,1,59.5,0,0,only one year,1,75.06,1
P23227,3,NULL,1,0,0,59.9,only one year,1,75.07,1
P25846,5,"Construction tools ,arts & Others",1,0,59.9,0,only one year,1,75.07,1
P28631,5,Electronics & Technology,1,0,59.9,0,only one year,1,75.07,1
P06467,5,Home & Furniture,1,0,59.9,0,only one year,1,75.08,1
P23101,5,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,75.08,1
P32277,4,"Construction tools ,arts & Others",1,0,69,0,only one year,1,75.09,1
P17313,4,Electronics & Technology,1,0,0,67.42,only one year,1,75.15,1
P14170,5,"Construction tools ,arts & Others",1,0,59,0,only one year,1,75.17,1
P27875,4,Home & Furniture,1,0,0,59.9,only one year,1,75.2,1
P30087,5,Electronics & Technology,1,0,0,59.9,only one year,1,75.2,1
P12519,1,Electronics & Technology,1,0,0,57,only one year,1,75.28,1
P19666,4,Home & Furniture,1,0,56.06,0,only one year,1,75.31,1
P17182,1,NULL,1,0,0,36.9,only one year,1,75.43,1
P01097,3,Home & Furniture,1,0,0,63.99,only one year,1,75.46,1
P05090,5,Home & Furniture,1,0,0,49.9,only one year,1,75.53,1
P06590,3,Home & Furniture,1,0,59.9,0,only one year,1,75.53,1
P22989,5,"Sports, Toys & Leisure",1,0,0,59,only one year,1,75.6,1
P13689,4,Fashion & Accessories,1,0,58,0,only one year,1,75.65,1
P26393,5,Home & Furniture,1,0,46.9,0,only one year,1,75.65,1
P16499,5,Home & Furniture,1,0,62.9,0,only one year,1,75.68,1
P07641,3,Home & Furniture,1,0,0,61.9,only one year,1,75.69,1
P08177,5,Beauty & Personal Care,1,0,64,0,only one year,1,75.73,1
P08881,3,"Sports, Toys & Leisure",1,0,0,59.56,only one year,1,75.74,1
P24620,5,Electronics & Technology,1,0,0,68,only one year,1,75.74,1
P14450,3,Electronics & Technology,1,0,59.9,0,only one year,1,75.76,1
P21894,5,Electronics & Technology,1,0,59.9,0,only one year,1,75.76,1
P08507,2,Beauty & Personal Care,1,0,66.9,0,only one year,1,75.8,1
P07415,5,Home & Furniture,1,0,0,52.9,only one year,1,75.85,1
P17584,1,Home & Furniture,1,0,0,53.9,only one year,1,75.99,1
P11115,5,"Sports, Toys & Leisure",1,0,0,52.9,only one year,1,76.07,1
P26888,1,Home & Furniture,1,0,0,52.9,only one year,1,76.07,1
P00806,1,Beauty & Personal Care,1,0,59.9,0,only one year,1,76.08,1
P10646,5,Home & Furniture,1,0,59.9,0,only one year,1,76.08,1
P17536,5,Electronics & Technology,1,0,59.9,0,only one year,1,76.08,1
P23332,5,Home & Furniture,1,0,59.9,0,only one year,1,76.08,1
P05004,5,Beauty & Personal Care,1,0,0,53.8,only one year,1,76.11,1
P15667,1,Home & Furniture,1,0,0,66.9,only one year,1,76.12,1
P14801,5,Home & Furniture,1,0,0,41.99,only one year,1,76.14,1
P28004,5,Home & Furniture,1,0,0,59.9,only one year,1,76.29,1
P19099,5,"Sports, Toys & Leisure",1,0,62.99,0,only one year,1,76.45,1
P04954,5,"Sports, Toys & Leisure",1,0,0,57.9,only one year,1,76.46,1
P00287,1,"Sports, Toys & Leisure",1,0,0,57.99,only one year,1,76.5,1
P17389,4,"Construction tools ,arts & Others",1,0,0,69,only one year,1,85.25,1
P23732,4,Home & Furniture,1,0,73.35,0,only one year,1,85.25,1
P16328,5,"Sports, Toys & Leisure",1,0,0,78,only one year,1,85.41,1
P20424,2,"Sports, Toys & Leisure",1,0,0,69,only one year,1,85.45,1
P07331,5,Electronics & Technology,1,0,0,69.89,only one year,1,85.48,1
P21224,5,Beauty & Personal Care,1,0,0,69.9,only one year,1,85.49,1
P04484,5,Home & Furniture,1,0,72,0,only one year,1,85.52,1
P10704,5,Home & Furniture,1,0,0,69.95,only one year,1,85.54,1
P02294,1,Home & Furniture,1,0,0,58.99,only one year,1,85.7,1
P20977,5,Beauty & Personal Care,1,0,63,0,only one year,1,85.76,1
P17457,5,Electronics & Technology,1,0,0,69,only one year,1,85.92,1
P29365,2,Home & Furniture,1,0,65,0,only one year,1,85.94,1
P32512,4,Electronics & Technology,1,0,0,49.9,only one year,1,86.02,1
P18134,5,"Construction tools ,arts & Others",1,0,0,62.9,only one year,1,86.06,1
P16482,5,Home & Furniture,1,0,69.9,0,only one year,1,86.09,1
P04234,5,"Construction tools ,arts & Others",1,0,69.9,0,only one year,1,86.15,1
P09703,5,Home & Furniture,1,0,69.9,0,only one year,1,86.15,1
P26897,5,Home & Furniture,1,0,73.35,0,only one year,1,86.2,1
P01886,5,"Construction tools ,arts & Others",1,0,0,68.5,only one year,1,86.23,1
P12348,5,"Sports, Toys & Leisure",1,0,0,67.9,only one year,1,86.31,1
P29976,4,Electronics & Technology,1,0,0,68,only one year,1,86.36,1
P11337,5,Beauty & Personal Care,1,0,74.67,0,only one year,1,86.4,1
P22146,4,Home & Furniture,1,0,0,67.1,only one year,1,86.54,1
P23873,4,Home & Furniture,1,0,0,69.9,only one year,1,86.58,1
P19913,3,"Sports, Toys & Leisure",1,0,69.68,0,only one year,1,86.61,1
P22383,5,"Sports, Toys & Leisure",1,0,68.57,0,only one year,1,86.62,1
P20769,4,"Sports, Toys & Leisure",1,0,74.99,0,only one year,1,86.72,1
P25559,5,Home & Furniture,1,0,69.99,0,only one year,1,86.73,1
P17854,3,Electronics & Technology,1,0,78.99,0,only one year,1,86.8,1
P21373,4,Home & Furniture,1,0,79,0,only one year,1,86.81,1
P32786,4,Beauty & Personal Care,1,0,0,73.97,only one year,1,86.83,1
P06773,1,"Construction tools ,arts & Others",1,0,0,66,only one year,1,86.86,1
P21479,3,Home & Furniture,1,0,59.99,0,only one year,1,86.95,1
P15812,5,Home & Furniture,1,0,60,0,only one year,1,86.96,1
P30614,5,Home & Furniture,1,0,0,60,only one year,1,86.96,1
P05955,4,"Construction tools ,arts & Others",1,0,0,69.59,only one year,1,87.01,1
P14554,3,Electronics & Technology,1,0,0,75,only one year,1,87.03,1
P24978,5,Beauty & Personal Care,1,0,69.3,0,only one year,1,87.04,1
P03556,5,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,87.05,1
P06173,4,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,87.05,1
P20039,4,Electronics & Technology,1,0,71.8,0,only one year,1,87.05,1
P14754,5,Home & Furniture,1,0,0,76.9,only one year,1,87.08,1
P16055,4,Electronics & Technology,1,0,0,69.9,only one year,1,87.1,1
P05062,5,Home & Furniture,1,0,0,70.9,only one year,1,87.16,1
P16845,5,"Construction tools ,arts & Others",1,0,0,49.9,only one year,1,87.16,1
P18386,5,Home & Furniture,1,0,70.9,0,only one year,1,87.16,1
P08134,1,Electronics & Technology,1,0,0,77.9,only one year,1,87.2,1
P17518,3,Home & Furniture,1,72.9,0,0,only one year,1,87.29,1
P20210,1,Beauty & Personal Care,1,0,0,67.9,only one year,1,87.35,1
P16585,1,Home & Furniture,1,0,0,72,only one year,1,87.4,1
P24071,5,Electronics & Technology,1,0,0,60.9,only one year,1,87.41,1
P10997,5,Fashion & Accessories,1,0,0,80,only one year,1,87.43,1
P23987,2,"Sports, Toys & Leisure",1,0,69.99,0,only one year,1,85.24,1
P16248,5,"Sports, Toys & Leisure",1,0,0,69.9,only one year,1,85.27,1
P29651,5,Home & Furniture,1,0,0,67,only one year,1,85.27,1
P18595,5,Home & Furniture,1,0,0,59.9,only one year,1,85.32,1
P10127,5,"Construction tools ,arts & Others",1,0,0,76,only one year,1,85.35,1
P18397,5,"Construction tools ,arts & Others",1,0,0,51.2,only one year,1,85.36,1
P17440,5,Beauty & Personal Care,1,0,0,69.9,only one year,1,85.49,1
P02218,5,Electronics & Technology,1,0,0,65.9,only one year,1,85.55,1
P32370,5,Electronics & Technology,1,0,0,62,only one year,1,85.58,1
P03673,1,Home & Furniture,1,0,69.9,0,only one year,1,85.6,1
P18955,4,Fashion & Accessories,1,0,59.9,0,only one year,1,85.6,1
P27234,2,"Sports, Toys & Leisure",1,0,59.9,0,only one year,1,85.6,1
P08058,5,Home & Furniture,1,0,0,64.9,only one year,1,85.62,1
P04557,5,"Sports, Toys & Leisure",1,0,0,47.92,only one year,1,85.63,1
P07263,4,"Sports, Toys & Leisure",1,0,0,62.99,only one year,1,85.71,1
P30421,3,Home & Furniture,1,0,69,0,only one year,1,85.73,1
P26918,4,Home & Furniture,1,0,0,62.5,only one year,1,85.74,1
P00835,1,Home & Furniture,1,0,72.9,0,only one year,1,85.75,1
P25969,5,"Sports, Toys & Leisure",1,0,0,78,only one year,1,85.81,1
P20703,4,Home & Furniture,1,59.9,0,0,only one year,1,85.82,1
P05472,4,Home & Furniture,1,0,0,69.9,only one year,1,85.83,1
P22119,1,"Sports, Toys & Leisure",1,0,0,42,only one year,1,85.93,1
P05508,5,Home & Furniture,1,0,0,67.9,only one year,1,86.15,1
P08117,5,Home & Furniture,1,0,69.9,0,only one year,1,86.15,1
P10781,5,"Sports, Toys & Leisure",1,0,69.9,0,only one year,1,86.15,1
P14247,5,"Sports, Toys & Leisure",1,0,70.9,0,only one year,1,86.15,1
P24629,1,Home & Furniture,1,0,0,75,only one year,1,86.15,1
P28379,5,Electronics & Technology,1,0,0,69.9,only one year,1,86.15,1
P28600,5,Home & Furniture,1,0,69.99,0,only one year,1,86.18,1
P09955,5,Fashion & Accessories,1,0,0,69.99,only one year,1,86.24,1
P04808,5,Home & Furniture,1,0,0,72.5,only one year,1,86.37,1
P19484,5,Home & Furniture,1,0,72.9,0,only one year,1,86.43,1
P15569,5,"Sports, Toys & Leisure",1,0,0,70.9,only one year,1,86.5,1
P13442,5,Home & Furniture,1,0,65.99,0,only one year,1,86.61,1
P15939,5,NULL,1,0,0,78.9,only one year,1,86.64,1
P10681,1,"Sports, Toys & Leisure",1,0,70,0,only one year,1,86.74,1
P07418,5,Electronics & Technology,1,0,69.9,0,only one year,1,86.83,1
P05339,1,Home & Furniture,1,0,0,71.6,only one year,1,86.86,1
P09433,4,Home & Furniture,1,0,74,0,only one year,1,86.86,1
P13607,4,"Sports, Toys & Leisure",1,0,75,0,only one year,1,86.92,1
P26821,5,Electronics & Technology,1,0,69.99,0,only one year,1,86.92,1
P08616,1,Electronics & Technology,1,0,70,0,only one year,1,86.93,1
P18316,5,"Sports, Toys & Leisure",1,0,69.9,0,only one year,1,86.96,1
P31915,5,Home & Furniture,1,0,54.16,0,only one year,1,86.99,1
P19000,1,Home & Furniture,1,0,0,64.9,only one year,1,87.06,1
P21579,1,Home & Furniture,1,0,0,69.9,only one year,1,87.07,1
P14497,4,Electronics & Technology,1,0,0,53,only one year,1,87.17,1
P17275,5,"Sports, Toys & Leisure",1,0,0,64.9,only one year,1,87.28,1
P22855,3,"Sports, Toys & Leisure",1,0,0,69,only one year,1,87.36,1
P26147,5,Home & Furniture,1,0,0,78,only one year,1,87.36,1
P13447,5,Home & Furniture,1,0,64.99,0,only one year,1,87.37,1
P00180,5,Beauty & Personal Care,1,0,0,79.56,only one year,1,87.38,1
P13651,4,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,87.38,1
P08984,5,Home & Furniture,1,0,0,59.9,only one year,1,76.51,1
P25659,5,"Sports, Toys & Leisure",1,0,0,59.9,only one year,1,76.51,1
P14683,4,Home & Furniture,1,0,0,49.9,only one year,1,76.55,1
P14440,5,Fashion & Accessories,1,0,62,0,only one year,1,76.6,1
P10040,5,"Construction tools ,arts & Others",1,0,0,59,only one year,1,76.66,1
P26094,4,"Sports, Toys & Leisure",1,0,59.9,0,only one year,1,76.75,1
P09513,5,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,76.76,1
P26440,1,Home & Furniture,1,0,70,0,only one year,1,76.76,1
P12766,5,"Construction tools ,arts & Others",1,0,0,58.5,only one year,1,76.79,1
P21724,4,Home & Furniture,1,0,59.9,0,only one year,1,76.79,1
P21015,3,Home & Furniture,1,0,0,59,only one year,1,76.98,1
P08768,4,Home & Furniture,1,0,0,59.9,only one year,1,77.03,1
P12801,1,"Sports, Toys & Leisure",1,0,0,59.9,only one year,1,77.03,1
P14348,5,"Construction tools ,arts & Others",1,0,59.9,0,only one year,1,77.03,1
P32869,5,Home & Furniture,1,0,0,62,only one year,1,77.05,1
P21689,4,Electronics & Technology,1,0,0,39.9,only one year,1,77.09,1
P11326,4,NULL,1,0,59.9,0,only one year,1,77.16,1
P15147,2,Beauty & Personal Care,1,0,0,61,only one year,1,77.19,1
P04763,5,Home & Furniture,1,0,58.99,0,only one year,1,77.2,1
P10031,5,NULL,1,0,0,54.9,only one year,1,77.21,1
P11858,4,Home & Furniture,1,0,0,59,only one year,1,77.21,1
P29769,4,Fashion & Accessories,1,0,0,69.9,only one year,1,77.29,1
P07574,5,Electronics & Technology,1,0,0,38.9,only one year,1,77.3,1
P30914,5,Electronics & Technology,1,0,0,58.86,only one year,1,77.37,1
P23171,1,Fashion & Accessories,1,0,0,59.8,only one year,1,77.5,1
P18807,5,"Sports, Toys & Leisure",1,0,62.9,0,only one year,1,77.51,1
P02410,4,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,77.57,1
P20882,4,"Construction tools ,arts & Others",1,0,59.9,0,only one year,1,77.57,1
P19020,4,"Sports, Toys & Leisure",1,0,59.99,0,only one year,1,77.66,1
P19426,4,Electronics & Technology,1,0,0,60,only one year,1,77.67,1
P32083,5,Home & Furniture,1,0,0,64.8,only one year,1,77.69,1
P28127,5,Home & Furniture,1,0,44.9,0,only one year,1,77.7,1
P26080,5,Home & Furniture,1,0,0,57,only one year,1,77.8,1
P08762,5,"Sports, Toys & Leisure",1,0,0,65,only one year,1,77.89,1
P14666,4,Home & Furniture,1,0,59.9,0,only one year,1,77.89,1
P24402,4,"Sports, Toys & Leisure",1,0,59.9,0,only one year,1,77.89,1
P29804,4,Home & Furniture,1,0,59.9,0,only one year,1,77.89,1
P17197,5,"Construction tools ,arts & Others",1,0,65.99,0,only one year,1,77.95,1
P09778,4,"Construction tools ,arts & Others",1,0,59.99,0,only one year,1,77.98,1
P06878,4,Home & Furniture,1,0,60,0,only one year,1,77.99,1
P06204,5,Beauty & Personal Care,1,0,69.9,0,only one year,1,78.01,1
P29635,5,Beauty & Personal Care,1,0,69.9,0,only one year,1,78.01,1
P18639,4,Beauty & Personal Care,1,0,0,59.5,only one year,1,78.02,1
P00920,4,Electronics & Technology,1,0,0,69.86,only one year,1,78.09,1
P09803,3,"Sports, Toys & Leisure",1,0,0,65,only one year,1,78.12,1
P22972,2,Home & Furniture,1,0,0,55.23,only one year,1,78.2,1
P26899,2,Home & Furniture,1,0,0,59.9,only one year,1,78.2,1
P32105,5,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,78.21,1
P09225,5,"Construction tools ,arts & Others",1,0,0,63,only one year,1,78.32,1
P19093,5,Electronics & Technology,1,0,0,59,only one year,1,78.32,1
P02237,2,"Sports, Toys & Leisure",1,0,69,0,only one year,1,78.34,1
P26051,4,"Sports, Toys & Leisure",1,0,0,55.09,only one year,1,78.41,1
P01282,5,"Construction tools ,arts & Others",1,0,0,58.5,only one year,1,87.61,1
P26156,1,Beauty & Personal Care,1,0,70.84,0,only one year,1,87.61,1
P32667,4,"Construction tools ,arts & Others",1,0,0,78.9,only one year,1,87.61,1
P19352,5,"Sports, Toys & Leisure",1,0,0,79.8,only one year,1,87.62,1
P18308,5,"Sports, Toys & Leisure",1,0,0,67.7,only one year,1,87.65,1
P31196,5,Fashion & Accessories,1,0,73,0,only one year,1,87.68,1
P05417,4,Electronics & Technology,1,0,79.9,0,only one year,1,87.71,1
P09640,1,Home & Furniture,1,0,0,79.9,only one year,1,87.71,1
P24640,2,Fashion & Accessories,1,0,64.9,0,only one year,1,87.74,1
P21923,2,Electronics & Technology,1,0,0,80,only one year,1,87.75,1
P30548,5,Home & Furniture,1,0,72.5,0,only one year,1,87.76,1
P23392,5,"Sports, Toys & Leisure",1,0,59,0,only one year,1,87.81,1
P03534,5,"Sports, Toys & Leisure",1,0,74.99,0,only one year,1,87.85,1
P10276,5,"Construction tools ,arts & Others",1,0,0,69.79,only one year,1,87.86,1
P24626,4,"Construction tools ,arts & Others",1,0,59.9,0,only one year,1,87.88,1
P21074,5,Beauty & Personal Care,1,0,71,0,only one year,1,87.94,1
P09077,5,"Sports, Toys & Leisure",1,0,69.9,0,only one year,1,87.96,1
P32687,5,"Construction tools ,arts & Others",1,0,0,69.9,only one year,1,87.97,1
P26327,5,"Sports, Toys & Leisure",1,0,0,74.9,only one year,1,88.08,1
P19514,3,Beauty & Personal Care,1,0,0,69.5,only one year,1,88.09,1
P05287,1,Home & Furniture,1,0,0,60,only one year,1,88.19,1
P25068,5,Beauty & Personal Care,1,0,73,0,only one year,1,88.26,1
P22298,5,Electronics & Technology,1,0,0,69.9,only one year,1,88.27,1
P11328,4,Beauty & Personal Care,1,0,0,70.9,only one year,1,88.33,1
P08311,1,Electronics & Technology,1,0,0,69.99,only one year,1,88.36,1
P29724,1,Electronics & Technology,1,0,0,70,only one year,1,88.37,1
P12793,1,Beauty & Personal Care,1,0,0,49.99,only one year,1,88.39,1
P32106,5,Electronics & Technology,1,0,0,69.8,only one year,1,88.39,1
P06126,4,"Sports, Toys & Leisure",1,0,74.9,0,only one year,1,88.44,1
P32377,4,Beauty & Personal Care,1,0,0,79.9,only one year,1,88.62,1
P24647,5,Home & Furniture,1,0,0,79.89,only one year,1,88.64,1
P03147,5,Home & Furniture,1,0,71.9,0,only one year,1,88.65,1
P08695,5,Home & Furniture,1,0,59.9,0,only one year,1,88.67,1
P22491,5,Fashion & Accessories,1,0,0,79.99,only one year,1,88.71,1
P17660,3,"Construction tools ,arts & Others",1,0,0,76,only one year,1,88.86,1
P09644,5,"Sports, Toys & Leisure",1,0,0,79.99,only one year,1,88.9,1
P20586,1,"Construction tools ,arts & Others",1,0,0,44.99,only one year,1,88.92,1
P14583,5,Electronics & Technology,1,0,69.99,0,only one year,1,89.02,1
P24561,5,Home & Furniture,1,0,0,69.9,only one year,1,89.08,1
P10494,5,Home & Furniture,1,0,0,75,only one year,1,89.11,1
P20361,4,"Construction tools ,arts & Others",1,0,0,59.9,only one year,1,89.11,1
P08296,1,Beauty & Personal Care,1,0,0,58,only one year,1,89.12,1
P22780,5,Home & Furniture,1,0,74.85,0,only one year,1,89.12,1
P06416,4,Home & Furniture,1,0,58.99,0,only one year,1,89.15,1
P02233,5,Beauty & Personal Care,1,0,0,78,only one year,1,89.17,1
P19215,4,"Sports, Toys & Leisure",1,0,54.99,0,only one year,1,89.17,1
P23503,5,Fashion & Accessories,1,0,74.9,0,only one year,1,89.17,1
P07390,5,Home & Furniture,1,0,0,61.9,only one year,1,89.28,1
P05028,1,Electronics & Technology,1,0,81,0,only one year,1,89.31,1
P14776,5,Home & Furniture,1,0,0,80,only one year,1,89.31,1
P03995,5,"Construction tools ,arts & Others",1,0,74.14,0,only one year,1,89.42,1
P07965,5,NULL,1,0,34.99,0,only one year,1,42.77,1
P14196,4,Electronics & Technology,1,0,34.99,0,only one year,1,42.77,1
P28899,5,Beauty & Personal Care,1,0,0,29.9,only one year,1,42.77,1
P31757,5,Fashion & Accessories,1,0,0,29.9,only one year,1,42.77,1
P21526,4,"Sports, Toys & Leisure",1,0,35,0,only one year,1,42.78,1
P30667,5,Home & Furniture,1,0,29.75,0,only one year,1,42.81,1
P23512,5,"Sports, Toys & Leisure",1,0,0,24.6,only one year,1,42.83,1
P24018,5,"Sports, Toys & Leisure",1,0,0,31,only one year,1,42.85,1
P30113,5,"Construction tools ,arts & Others",1,0,0,31,only one year,1,42.85,1
P28768,4,Fashion & Accessories,1,0,24.9,0,only one year,1,42.9,1
P24878,5,NULL,1,0,25.99,0,only one year,1,42.91,1
P03262,4,Home & Furniture,1,0,0,23.9,only one year,1,42.94,1
